filename,id,datetime,satellite,instrument,sensor,solar_zeniith,solar_azimuth
p013r030/LE70130302014140EDC00/LE70130302014140EDC00_stack.tif,LE70130302014140EDC00,2014-05-20T15:30:14.990198,LANDSAT_7,ETM,ETM7,28.066681,139.512497
p013r030/LC80130302016202LGN00/LC80130302016202LGN00_stack.tif,LC80130302016202LGN00,2016-07-20T15:32:52.539211,LANDSAT_8,OLI_TIRS,OLI_TIRS8,28.568764,136.036285
p013r030/LT50130301985036PAC03/LT50130301985036PAC03_stack.tif,LT50130301985036PAC03,1985-02-05T15:03:18.886063,LANDSAT_5,TM,TM5,65.128067,147.875488
p013r030/LE70130302007313EDC00/LE70130302007313EDC00_stack.tif,LE70130302007313EDC00,2007-11-09T15:22:57.896818,LANDSAT_7,ETM,ETM7,62.258324,160.762863
p013r030/LT50130301994221XXX03/LT50130301994221XXX03_stack.tif,LT50130301994221XXX03,1994-08-09T14:50:21.208006,LANDSAT_5,TM,TM5,38.180283,126.125496
p013r030/LE70130301999211EDC00/LE70130301999211EDC00_stack.tif,LE70130301999211EDC00,1999-07-30T15:25:46.992613,LANDSAT_7,ETM,ETM7,31.172276,135.252136
p013r030/LT50130301995224XXX01/LT50130301995224XXX01_stack.tif,LT50130301995224XXX01,1995-08-12T14:36:26.471038,LANDSAT_5,TM,TM5,40.872486,122.877808
p013r030/LT50130301991069XXX03/LT50130301991069XXX03_stack.tif,LT50130301991069XXX03,1991-03-10T14:54:11.525038,LANDSAT_5,TM,TM5,55.185658,140.654984
p013r030/LE70130302002107EDC00/LE70130302002107EDC00_stack.tif,LE70130302002107EDC00,2002-04-17T15:21:39.404129,LANDSAT_7,ETM,ETM7,37.777058,143.174545
p013r030/LE70130302011244EDC00/LE70130302011244EDC00_stack.tif,LE70130302011244EDC00,2011-09-01T15:26:15.063755,LANDSAT_7,ETM,ETM7,39.423969,146.281265
p013r030/LT50130301995144AAA02/LT50130301995144AAA02_stack.tif,LT50130301995144AAA02,1995-05-24T14:40:04.945006,LANDSAT_5,TM,TM5,34.632378,120.260818
p013r030/LE70130302006022EDC00/LE70130302006022EDC00_stack.tif,LE70130302006022EDC00,2006-01-22T15:22:50.004111,LANDSAT_7,ETM,ETM7,66.755707,154.668915
p013r030/LT50130302001128XXX02/LT50130302001128XXX02_stack.tif,LT50130302001128XXX02,2001-05-08T15:13:05.514081,LANDSAT_5,TM,TM5,32.602921,135.548431
p013r030/LT50130302003326GNC02/LT50130302003326GNC02_stack.tif,LT50130302003326GNC02,2003-11-22T15:11:19.471044,LANDSAT_5,TM,TM5,66.227898,158.298584
p013r030/LT50130301995160PAC02/LT50130301995160PAC02_stack.tif,LT50130301995160PAC02,1995-06-09T14:39:19.906000,LANDSAT_5,TM,TM5,33.562759,116.662025
p013r030/LT50130301997341AAA01/LT50130301997341AAA01_stack.tif,LT50130301997341AAA01,1997-12-07T15:07:29.039094,LANDSAT_5,TM,TM5,69.244743,156.963211
p013r030/LE70130302000070EDC00/LE70130302000070EDC00_stack.tif,LE70130302000070EDC00,2000-03-10T15:25:28.002814,LANDSAT_7,ETM,ETM7,51.606533,149.338638
p013r030/LT50130301988029PAC04/LT50130301988029PAC04_stack.tif,LT50130301988029PAC04,1988-01-29T15:02:13.570013,LANDSAT_5,TM,TM5,67.153030,148.841919
p013r030/LT50130302006302GNC01/LT50130302006302GNC01_stack.tif,LT50130302006302GNC01,2006-10-29T15:27:11.678019,LANDSAT_5,TM,TM5,58.728653,161.053284
p013r030/LE70130302004017EDC01/LE70130302004017EDC01_stack.tif,LE70130302004017EDC01,2004-01-17T15:21:51.574796,LANDSAT_7,ETM,ETM7,67.810455,155.278244
p013r030/LT50130301998312XXX01/LT50130301998312XXX01_stack.tif,LT50130301998312XXX01,1998-11-08T15:11:52.660056,LANDSAT_5,TM,TM5,62.664814,157.952621
p013r030/LC80130302014020LGN00/LC80130302014020LGN00_stack.tif,LC80130302014020LGN00,2014-01-20T15:34:02.297514,LANDSAT_8,OLI_TIRS,OLI_TIRS8,66.113846,157.708710
p013r030/LE70130302014012EDC00/LE70130302014012EDC00_stack.tif,LE70130302014012EDC00,2014-01-12T15:29:24.318025,LANDSAT_7,ETM,ETM7,67.895287,157.761963
p013r030/LT50130302004073GNC02/LT50130302004073GNC02_stack.tif,LT50130302004073GNC02,2004-03-13T15:11:58.479056,LANDSAT_5,TM,TM5,51.763199,145.037720
p013r030/LT50130302005123GNC01/LT50130302005123GNC01_stack.tif,LT50130302005123GNC01,2005-05-03T15:20:07.052000,LANDSAT_5,TM,TM5,32.958794,139.430252
p013r030/LT50130301993218XXX02/LT50130301993218XXX02_stack.tif,LT50130301993218XXX02,1993-08-06T14:55:18.042038,LANDSAT_5,TM,TM5,36.842041,126.839943
p013r030/LC80130302015295LGN00/LC80130302015295LGN00_stack.tif,LC80130302015295LGN00,2015-10-22T15:32:57.795837,LANDSAT_8,OLI_TIRS,OLI_TIRS8,56.035591,161.846039
p013r030/LT50130301996227PAC02/LT50130301996227PAC02_stack.tif,LT50130301996227PAC02,1996-08-14T14:48:53.375050,LANDSAT_5,TM,TM5,39.437202,127.758896
p013r030/LT50130301987218XXX02/LT50130301987218XXX02_stack.tif,LT50130301987218XXX02,1987-08-06T14:58:41.029094,LANDSAT_5,TM,TM5,36.185978,127.850281
p013r030/LT50130301986295XXX03/LT50130301986295XXX03_stack.tif,LT50130301986295XXX03,1986-10-22T14:52:14.304088,LANDSAT_5,TM,TM5,59.102219,150.390488
p013r030/LT50130301991101PAC02/LT50130301991101PAC02_stack.tif,LT50130301991101PAC02,1991-04-11T14:54:44.583044,LANDSAT_5,TM,TM5,43.150650,135.424133
p013r030/LE70130302014220EDC01/LE70130302014220EDC01_stack.tif,LE70130302014220EDC01,2014-08-08T15:30:33.104516,LANDSAT_7,ETM,ETM7,32.594711,139.870102
p013r030/LT50130301990354XXX03/LT50130301990354XXX03_stack.tif,LT50130301990354XXX03,1990-12-20T14:52:26.440088,LANDSAT_5,TM,TM5,71.646530,152.355759
p013r030/LE70130302001152EDC00/LE70130302001152EDC00_stack.tif,LE70130302001152EDC00,2001-06-01T15:22:37.386709,LANDSAT_7,ETM,ETM7,27.487415,133.238220
p013r030/LT50130301998232PAC03/LT50130301998232PAC03_stack.tif,LT50130301998232PAC03,1998-08-20T15:11:24.585063,LANDSAT_5,TM,TM5,37.797127,136.915009
p013r030/LE70130302000342EDC00/LE70130302000342EDC00_stack.tif,LE70130302000342EDC00,2000-12-07T15:23:13.152182,LANDSAT_7,ETM,ETM7,68.278748,160.618011
p013r030/LT50130301999347XXX02/LT50130301999347XXX02_stack.tif,LT50130301999347XXX02,1999-12-13T15:08:01.760050,LANDSAT_5,TM,TM5,69.903130,156.567825
p013r030/LT50130302007081GNC01/LT50130302007081GNC01_stack.tif,LT50130302007081GNC01,2007-03-22T15:27:49.359063,LANDSAT_5,TM,TM5,46.998138,148.709198
p013r030/LE70130302005099EDC00/LE70130302005099EDC00_stack.tif,LE70130302005099EDC00,2005-04-09T15:22:30.137080,LANDSAT_7,ETM,ETM7,40.394859,144.667145
p013r030/LC80130302015215LGN00/LC80130302015215LGN00_stack.tif,LC80130302015215LGN00,2015-08-03T15:32:31.018899,LANDSAT_8,OLI_TIRS,OLI_TIRS8,31.164371,139.148270
p013r030/LT50130302000286XXX02/LT50130302000286XXX02_stack.tif,LT50130302000286XXX02,2000-10-12T15:11:24.292081,LANDSAT_5,TM,TM5,54.355709,153.907623
p013r030/LC80130302016250LGN00/LC80130302016250LGN00_stack.tif,LC80130302016250LGN00,2016-09-06T15:33:06.317140,LANDSAT_8,OLI_TIRS,OLI_TIRS8,40.547691,150.732407
p013r030/LT50130302005171GNC01/LT50130302005171GNC01_stack.tif,LT50130302005171GNC01,2005-06-20T15:20:28.128081,LANDSAT_5,TM,TM5,27.201736,129.237762
p013r030/LT50130301997325AAA01/LT50130301997325AAA01_stack.tif,LT50130301997325AAA01,1997-11-21T15:07:04.402019,LANDSAT_5,TM,TM5,66.352264,157.354538
p013r030/LT50130302005075GNC01/LT50130302005075GNC01_stack.tif,LT50130302005075GNC01,2005-03-16T15:19:52.138038,LANDSAT_5,TM,TM5,49.880100,147.022202
p013r030/LE70130302003110EDC00/LE70130302003110EDC00_stack.tif,LE70130302003110EDC00,2003-04-20T15:21:37.870227,LANDSAT_7,ETM,ETM7,36.850464,142.638824
p013r030/LT50130301997021PAC02/LT50130301997021PAC02_stack.tif,LT50130301997021PAC02,1997-01-21T14:56:52.221038,LANDSAT_5,TM,TM5,69.094620,148.795700
p013r030/LT50130302002227LGS01/LT50130302002227LGS01_stack.tif,LT50130302002227LGS01,2002-08-15T15:07:35.250044,LANDSAT_5,TM,TM5,37.138596,133.713577
p013r030/LT50130301990290XXX03/LT50130301990290XXX03_stack.tif,LT50130301990290XXX03,1990-10-17T14:52:26.788025,LANDSAT_5,TM,TM5,57.478996,149.482269
p013r030/LT50130301991149XXX03/LT50130301991149XXX03_stack.tif,LT50130301991149XXX03,1991-05-29T14:55:33.430031,LANDSAT_5,TM,TM5,31.666012,124.062759
p013r030/LE70130302001248EDC00/LE70130302001248EDC00_stack.tif,LE70130302001248EDC00,2001-09-05T15:21:29.315826,LANDSAT_7,ETM,ETM7,41.261795,146.072205
p013r030/LT50130302009230GNC01/LT50130302009230GNC01_stack.tif,LT50130302009230GNC01,2009-08-18T15:22:15.552056,LANDSAT_5,TM,TM5,36.070843,140.142120
p013r030/LT50130301991293AAA02/LT50130301991293AAA02_stack.tif,LT50130301991293AAA02,1991-10-20T14:57:03.156094,LANDSAT_5,TM,TM5,57.944141,151.311935
p013r030/LT50130301995128AAA01/LT50130301995128AAA01_stack.tif,LT50130301995128AAA01,1995-05-08T14:40:48.061000,LANDSAT_5,TM,TM5,37.278763,124.659622
p013r030/LE70130302013185EDC00/LE70130302013185EDC00_stack.tif,LE70130302013185EDC00,2013-07-04T15:28:22.571499,LANDSAT_7,ETM,ETM7,26.997597,132.099823
p013r030/LT50130301994061XXX02/LT50130301994061XXX02_stack.tif,LT50130301994061XXX02,1994-03-02T14:53:42.194094,LANDSAT_5,TM,TM5,58.135689,141.651550
p013r030/LE70130302010305EDC00/LE70130302010305EDC00_stack.tif,LE70130302010305EDC00,2010-11-01T15:25:25.633728,LANDSAT_7,ETM,ETM7,59.753082,160.972885
p013r030/LT50130302008212GNC01/LT50130302008212GNC01_stack.tif,LT50130302008212GNC01,2008-07-30T15:19:16.643050,LANDSAT_5,TM,TM5,32.204021,132.976624
p013r030/LT50130301987122XXX02/LT50130301987122XXX02_stack.tif,LT50130301987122XXX02,1987-05-02T14:56:21.548094,LANDSAT_5,TM,TM5,36.446476,131.298996
p013r030/LT50130302001256LGS01/LT50130302001256LGS01_stack.tif,LT50130302001256LGS01,2001-09-13T15:13:01.435013,LANDSAT_5,TM,TM5,44.604202,146.001816
p013r030/LT50130302011076GNC01/LT50130302011076GNC01_stack.tif,LT50130302011076GNC01,2011-03-17T15:22:46.106044,LANDSAT_5,TM,TM5,49.367893,147.851059
p013r030/LT50130301987138PAC03/LT50130301987138PAC03_stack.tif,LT50130301987138PAC03,1987-05-18T14:56:47.973006,LANDSAT_5,TM,TM5,32.919380,127.312904
p013r030/LT50130301984290PAC16/LT50130301984290PAC16_stack.tif,LT50130301984290PAC16,1984-10-16T15:02:58.109050,LANDSAT_5,TM,TM5,56.357132,152.291107
p013r030/LT50130302010329GNC01/LT50130302010329GNC01_stack.tif,LT50130302010329GNC01,2010-11-25T15:22:42.307075,LANDSAT_5,TM,TM5,66.202774,161.103531
p013r030/LE70130302013233EDC00/LE70130302013233EDC00_stack.tif,LE70130302013233EDC00,2013-08-21T15:28:15.279284,LANDSAT_7,ETM,ETM7,36.185200,143.442596
p013r030/LE70130302016178EDC00/LE70130302016178EDC00_stack.tif,LE70130302016178EDC00,2016-06-26T15:35:27.585320,LANDSAT_7,ETM,ETM7,25.442192,135.130905
p013r030/LE70130302000358EDC01/LE70130302000358EDC01_stack.tif,LE70130302000358EDC01,2000-12-23T15:23:20.851014,LANDSAT_7,ETM,ETM7,69.463394,159.018387
p013r030/LT50130302007161GNC01/LT50130302007161GNC01_stack.tif,LT50130302007161GNC01,2007-06-10T15:27:02.327013,LANDSAT_5,TM,TM5,26.369434,133.325684
p013r030/LE70130302015191EDC00/LE70130302015191EDC00_stack.tif,LE70130302015191EDC00,2015-07-10T15:32:36.798329,LANDSAT_7,ETM,ETM7,27.036018,134.279053
p013r030/LT50130302006222GNC01/LT50130302006222GNC01_stack.tif,LT50130302006222GNC01,2006-08-10T15:26:16.055038,LANDSAT_5,TM,TM5,33.546600,138.850616
p013r030/LE70130302014236EDC00/LE70130302014236EDC00_stack.tif,LE70130302014236EDC00,2014-08-24T15:30:30.714557,LANDSAT_7,ETM,ETM7,36.729271,145.193604
p013r030/LE70130302010097EDC00/LE70130302010097EDC00_stack.tif,LE70130302010097EDC00,2010-04-07T15:25:06.507478,LANDSAT_7,ETM,ETM7,40.950886,145.922440
p013r030/LT50130301996211PAC02/LT50130301996211PAC02_stack.tif,LT50130301996211PAC02,1996-07-29T14:48:03.364025,LANDSAT_5,TM,TM5,36.376064,122.432266
p013r030/LT50130301991005XXX03/LT50130301991005XXX03_stack.tif,LT50130301991005XXX03,1991-01-05T14:52:51.896006,LANDSAT_5,TM,TM5,71.538651,150.382584
p013r030/LE70130302013297EDC00/LE70130302013297EDC00_stack.tif,LE70130302013297EDC00,2013-10-24T15:28:57.558551,LANDSAT_7,ETM,ETM7,57.086784,161.030182
p013r030/LT50130301989271AAA02/LT50130301989271AAA02_stack.tif,LT50130301989271AAA02,1989-09-28T14:58:36.844006,LANDSAT_5,TM,TM5,50.838017,146.287827
p013r030/LT50130302005219GNC01/LT50130302005219GNC01_stack.tif,LT50130302005219GNC01,2005-08-07T15:20:53.410075,LANDSAT_5,TM,TM5,33.613800,135.876068
p013r030/LT50130302000126XXX01/LT50130302000126XXX01_stack.tif,LT50130302000126XXX01,2000-05-05T15:08:27.339063,LANDSAT_5,TM,TM5,33.884460,134.482620
p013r030/LT50130302008132EDC00/LT50130302008132EDC00_stack.tif,LT50130302008132EDC00,2008-05-11T15:21:30.840013,LANDSAT_5,TM,TM5,30.826004,137.914581
p013r030/LT50130301993314XXX02/LT50130301993314XXX02_stack.tif,LT50130301993314XXX02,1993-11-10T14:54:54.080025,LANDSAT_5,TM,TM5,64.549904,153.784012
p013r030/LE70130302008268EDC00/LE70130302008268EDC00_stack.tif,LE70130302008268EDC00,2008-09-24T15:21:42.615161,LANDSAT_7,ETM,ETM7,47.560196,152.216415
p013r030/LE70130302006262EDC00/LE70130302006262EDC00_stack.tif,LE70130302006262EDC00,2006-09-19T15:22:24.198965,LANDSAT_7,ETM,ETM7,45.636589,150.823395
p013r030/LE70130302004097EDC02/LE70130302004097EDC02_stack.tif,LE70130302004097EDC02,2004-04-06T15:22:08.174568,LANDSAT_7,ETM,ETM7,41.455711,144.930481
p013r030/LT50130301986279XXX03/LT50130301986279XXX03_stack.tif,LT50130301986279XXX03,1986-10-06T14:52:46.520013,LANDSAT_5,TM,TM5,53.914612,146.824738
p013r030/LC80130302014228LGN00/LC80130302014228LGN00_stack.tif,LC80130302014228LGN00,2014-08-16T15:32:57.767028,LANDSAT_8,OLI_TIRS,OLI_TIRS8,34.139793,143.250504
p013r030/LE70130302012007EDC00/LE70130302012007EDC00_stack.tif,LE70130302012007EDC00,2012-01-07T15:26:55.288336,LANDSAT_7,ETM,ETM7,68.682846,157.958267
p013r030/LE70130302016066EDC01/LE70130302016066EDC01_stack.tif,LE70130302016066EDC01,2016-03-06T15:34:54.820620,LANDSAT_7,ETM,ETM7,52.241165,152.595490
p013r030/LT50130301990322XXX03/LT50130301990322XXX03_stack.tif,LT50130301990322XXX03,1990-11-18T14:52:21.241019,LANDSAT_5,TM,TM5,66.796890,153.501617
p013r030/LE70130302002171EDC00/LE70130302002171EDC00_stack.tif,LE70130302002171EDC00,2002-06-20T15:21:22.707908,LANDSAT_7,ETM,ETM7,27.107941,129.528961
p013r030/LT50130302006174GNC01/LT50130302006174GNC01_stack.tif,LT50130302006174GNC01,2006-06-23T15:25:37.007081,LANDSAT_5,TM,TM5,26.567039,131.124802
p013r030/LC80130302014068LGN00/LC80130302014068LGN00_stack.tif,LC80130302014068LGN00,2014-03-09T15:33:27.328135,LANDSAT_8,OLI_TIRS,OLI_TIRS8,51.252632,151.812271
p013r030/LE70130302002139EDC00/LE70130302002139EDC00_stack.tif,LE70130302002139EDC00,2002-05-19T15:21:36.163920,LANDSAT_7,ETM,ETM7,29.353577,136.058273
p013r030/LT50130301996179XXX01/LT50130301996179XXX01_stack.tif,LT50130301996179XXX01,1996-06-27T14:46:21.747075,LANDSAT_5,TM,TM5,32.678387,117.253540
p013r030/LT50130301989095PAC03/LT50130301989095PAC03_stack.tif,LT50130301989095PAC03,1989-04-05T15:02:01.215038,LANDSAT_5,TM,TM5,44.248920,138.653458
p013r030/LE70130302011196EDC00/LE70130302011196EDC00_stack.tif,LE70130302011196EDC00,2011-07-15T15:26:24.881257,LANDSAT_7,ETM,ETM7,28.530033,132.336319
p013r030/LT50130301988317XXX03/LT50130301988317XXX03_stack.tif,LT50130301988317XXX03,1988-11-12T15:03:29.557031,LANDSAT_5,TM,TM5,64.498955,156.055710
p013r030/LT50130301996163XXX01/LT50130301996163XXX01_stack.tif,LT50130301996163XXX01,1996-06-11T14:45:30.289056,LANDSAT_5,TM,TM5,32.390648,118.241394
p013r030/LT50130301994077XXX02/LT50130301994077XXX02_stack.tif,LT50130301994077XXX02,1994-03-18T14:53:28.343081,LANDSAT_5,TM,TM5,52.161453,139.112961
p013r030/LE70130302008332EDC00/LE70130302008332EDC00_stack.tif,LE70130302008332EDC00,2008-11-27T15:22:12.343089,LANDSAT_7,ETM,ETM7,66.780319,160.830765
p013r030/LE70130302013137EDC00/LE70130302013137EDC00_stack.tif,LE70130302013137EDC00,2013-05-17T15:28:46.020603,LANDSAT_7,ETM,ETM7,28.747787,139.532684
p013r030/LC80130302016186LGN00/LC80130302016186LGN00_stack.tif,LC80130302016186LGN00,2016-07-04T15:32:46.324350,LANDSAT_8,OLI_TIRS,OLI_TIRS8,26.425137,134.014648
p013r030/LE70130302010321EDC00/LE70130302010321EDC00_stack.tif,LE70130302010321EDC00,2010-11-17T15:25:39.226311,LANDSAT_7,ETM,ETM7,64.218163,161.899368
p013r030/LE70130302010209EDC00/LE70130302010209EDC00_stack.tif,LE70130302010209EDC00,2010-07-28T15:25:07.057509,LANDSAT_7,ETM,ETM7,30.920345,134.597107
p013r030/LE70130302011324EDC00/LE70130302011324EDC00_stack.tif,LE70130302011324EDC00,2011-11-20T15:26:32.230640,LANDSAT_7,ETM,ETM7,64.830170,162.127502
p013r030/LT50130302002003LGS01/LT50130302002003LGS01_stack.tif,LT50130302002003LGS01,2002-01-03T15:11:58.461031,LANDSAT_5,TM,TM5,70.061768,154.924515
p013r030/LT50130301995064XXX00/LT50130301995064XXX00_stack.tif,LT50130301995064XXX00,1995-03-05T14:43:32.008094,LANDSAT_5,TM,TM5,58.332481,138.575104
p013r030/LT50130301991309AAA02/LT50130301991309AAA02_stack.tif,LT50130301991309AAA02,1991-11-05T14:57:03.392019,LANDSAT_5,TM,TM5,62.851646,153.782959
p013r030/LE70130302007025EDC00/LE70130302007025EDC00_stack.tif,LE70130302007025EDC00,2007-01-25T15:23:10.992560,LANDSAT_7,ETM,ETM7,66.159668,154.345901
p013r030/LE70130302010193EDC00/LE70130302010193EDC00_stack.tif,LE70130302010193EDC00,2010-07-12T15:25:06.782302,LANDSAT_7,ETM,ETM7,28.325459,131.448959
p013r030/LT50130301997117PAC03/LT50130301997117PAC03_stack.tif,LT50130301997117PAC03,1997-04-27T15:00:38.809069,LANDSAT_5,TM,TM5,37.033478,133.893326
p013r030/LT50130302006046GNC01/LT50130302006046GNC01_stack.tif,LT50130302006046GNC01,2006-02-15T15:23:25.928094,LANDSAT_5,TM,TM5,60.265354,151.598572
p013r030/LT50130302003230LGS01/LT50130302003230LGS01_stack.tif,LT50130302003230LGS01,2003-08-18T15:09:55.072019,LANDSAT_5,TM,TM5,37.440689,135.600922
p013r030/LT50130301985052PAC05/LT50130301985052PAC05_stack.tif,LT50130301985052PAC05,1985-02-21T15:03:20.295088,LANDSAT_5,TM,TM5,60.170055,145.486099
p013r030/LC80130302014276LGN00/LC80130302014276LGN00_stack.tif,LC80130302014276LGN00,2014-10-03T15:33:04.481757,LANDSAT_8,OLI_TIRS,OLI_TIRS8,49.361668,158.258774
p013r030/LT50130302000206XXX02/LT50130302000206XXX02_stack.tif,LT50130302000206XXX02,2000-07-24T15:10:00.210069,LANDSAT_5,TM,TM5,32.330479,128.157883
p013r030/LT50130301989031XXX02/LT50130301989031XXX02_stack.tif,LT50130301989031XXX02,1989-01-31T15:02:55.401050,LANDSAT_5,TM,TM5,66.479218,148.498230
p013r030/LT50130301997261XXX01/LT50130301997261XXX01_stack.tif,LT50130301997261XXX01,1997-09-18T15:05:22.752069,LANDSAT_5,TM,TM5,46.871399,145.394516
p013r030/LE70130302011308EDC00/LE70130302011308EDC00_stack.tif,LE70130302011308EDC00,2011-11-04T15:26:18.886318,LANDSAT_7,ETM,ETM7,60.542244,161.450836
p013r030/LT50130302011188GNC01/LT50130302011188GNC01_stack.tif,LT50130302011188GNC01,2011-07-07T15:22:05.247031,LANDSAT_5,TM,TM5,28.131344,129.693436
p013r030/LT50130302006206GNC01/LT50130302006206GNC01_stack.tif,LT50130302006206GNC01,2006-07-25T15:26:04.693081,LANDSAT_5,TM,TM5,30.222858,134.222580
p013r030/LT50130302006350EDC00/LT50130302006350EDC00_stack.tif,LT50130302006350EDC00,2006-12-16T15:27:34.542013,LANDSAT_5,TM,TM5,68.896408,160.819748
p013r030/LT50130301991277AAA02/LT50130301991277AAA02_stack.tif,LT50130301991277AAA02,1991-10-04T14:56:53.419031,LANDSAT_5,TM,TM5,52.757401,147.453262
p013r030/LC80130302016138LGN00/LC80130302016138LGN00_stack.tif,LC80130302016138LGN00,2016-05-17T15:32:28.000448,LANDSAT_8,OLI_TIRS,OLI_TIRS8,28.253845,141.128311
p013r030/LT50130302003294GNC02/LT50130302003294GNC02_stack.tif,LT50130302003294GNC02,2003-10-21T15:10:52.625000,LANDSAT_5,TM,TM5,57.143414,155.381516
p013r030/LT50130301987298XXX03/LT50130301987298XXX03_stack.tif,LT50130301987298XXX03,1987-10-25T15:00:30.309006,LANDSAT_5,TM,TM5,59.171684,153.290375
p013r030/LT50130301992104XXX03/LT50130301992104XXX03_stack.tif,LT50130301992104XXX03,1992-04-13T14:56:52.752038,LANDSAT_5,TM,TM5,41.986031,135.446564
p013r030/LE70130302010289EDC00/LE70130302010289EDC00_stack.tif,LE70130302010289EDC00,2010-10-16T15:25:17.463140,LANDSAT_7,ETM,ETM7,54.546341,158.672806
p013r030/LT50130302011236EDC00/LT50130302011236EDC00_stack.tif,LT50130302011236EDC00,2011-08-24T15:21:39.563088,LANDSAT_5,TM,TM5,37.630814,141.814148
p013r030/LE70130302007265EDC00/LE70130302007265EDC00_stack.tif,LE70130302007265EDC00,2007-09-22T15:22:40.615213,LANDSAT_7,ETM,ETM7,46.536972,151.751495
p013r030/LT50130301997277XXX01/LT50130301997277XXX01_stack.tif,LT50130301997277XXX01,1997-10-04T15:05:51.408081,LANDSAT_5,TM,TM5,52.034260,150.342194
p013r030/LT50130302003022LGS01/LT50130302003022LGS01_stack.tif,LT50130302003022LGS01,2003-01-22T15:05:25.245094,LANDSAT_5,TM,TM5,68.243896,150.630814
p013r030/LE70130302009062EDC00/LE70130302009062EDC00_stack.tif,LE70130302009062EDC00,2009-03-03T15:22:57.460955,LANDSAT_7,ETM,ETM7,54.571362,149.456070
p013r030/LT50130302006286GNC01/LT50130302006286GNC01_stack.tif,LT50130302006286GNC01,2006-10-13T15:27:01.325025,LANDSAT_5,TM,TM5,53.414261,158.560303
p013r030/LT50130302008084GNC01/LT50130302008084GNC01_stack.tif,LT50130302008084GNC01,2008-03-24T15:22:42.865031,LANDSAT_5,TM,TM5,46.367214,146.882401
p013r030/LC80130302013193LGN00/LC80130302013193LGN00_stack.tif,LC80130302013193LGN00,2013-07-12T15:34:53.088263,LANDSAT_8,OLI_TIRS,OLI_TIRS8,26.928146,135.264923
p013r030/LE70130302014172EDC00/LE70130302014172EDC00_stack.tif,LE70130302014172EDC00,2014-06-21T15:30:19.391908,LANDSAT_7,ETM,ETM7,25.861992,133.255951
p013r030/LE70130301999307EDC00/LE70130301999307EDC00_stack.tif,LE70130301999307EDC00,1999-11-03T15:25:45.725976,LANDSAT_7,ETM,ETM7,60.269218,161.133286
p013r030/LT50130301996323AAA02/LT50130301996323AAA02_stack.tif,LT50130301996323AAA02,1996-11-18T14:53:50.739006,LANDSAT_5,TM,TM5,66.684860,154.117615
p013r030/LT50130301987074XXX03/LT50130301987074XXX03_stack.tif,LT50130301987074XXX03,1987-03-15T14:54:46.396063,LANDSAT_5,TM,TM5,53.204868,140.091293
p013r030/LE70130302013281EDC00/LE70130302013281EDC00_stack.tif,LE70130302013281EDC00,2013-10-08T15:28:49.372785,LANDSAT_7,ETM,ETM7,51.654648,158.176590
p013r030/LT50130301994189XXX02/LT50130301994189XXX02_stack.tif,LT50130301994189XXX02,1994-07-08T14:51:14.079056,LANDSAT_5,TM,TM5,32.938110,119.064995
p013r030/LE70130301999339GNC01/LE70130301999339GNC01_stack.tif,LE70130301999339GNC01,1999-12-05T15:25:45.921386,LANDSAT_7,ETM,ETM7,67.752121,161.388458
p013r030/LE70130302003238EDC01/LE70130302003238EDC01_stack.tif,LE70130302003238EDC01,2003-08-26T15:21:16.378366,LANDSAT_7,ETM,ETM7,38.245937,142.267426
p013r030/LT50130302003342GNC02/LT50130302003342GNC02_stack.tif,LT50130302003342GNC02,2003-12-08T15:11:24.616019,LANDSAT_5,TM,TM5,69.075615,157.772675
p013r030/LT50130301990210XXX03/LT50130301990210XXX03_stack.tif,LT50130301990210XXX03,1990-07-29T14:52:56.699013,LANDSAT_5,TM,TM5,35.658485,123.599480
p013r030/LT50130302011204GNC01/LT50130302011204GNC01_stack.tif,LT50130302011204GNC01,2011-07-23T15:21:57.419088,LANDSAT_5,TM,TM5,30.401581,132.098221
p013r030/LT50130302006270GNC01/LT50130302006270GNC01_stack.tif,LT50130302006270GNC01,2006-09-27T15:26:49.985069,LANDSAT_5,TM,TM5,47.891960,154.751511
p013r030/LT50130301994253XXX02/LT50130301994253XXX02_stack.tif,LT50130301994253XXX02,1994-09-10T14:49:33.472088,LANDSAT_5,TM,TM5,46.265003,137.483459
p013r030/LT50130302011252EDC00/LT50130302011252EDC00_stack.tif,LT50130302011252EDC00,2011-09-09T15:21:28.951025,LANDSAT_5,TM,TM5,42.356808,147.343231
p013r030/LT50130301992360AAA02/LT50130301992360AAA02_stack.tif,LT50130301992360AAA02,1992-12-25T14:54:18.692056,LANDSAT_5,TM,TM5,71.684303,152.103806
p013r030/LT50130302005235GNC02/LT50130302005235GNC02_stack.tif,LT50130302005235GNC02,2005-08-23T15:20:58.890006,LANDSAT_5,TM,TM5,37.576801,141.325638
p013r030/LT50130301993154XXX02/LT50130301993154XXX02_stack.tif,LT50130301993154XXX02,1993-06-03T14:55:26.198094,LANDSAT_5,TM,TM5,31.237717,122.781662
p013r030/LT50130301984322XXX02/LT50130301984322XXX02_stack.tif,LT50130301984322XXX02,1984-11-17T15:02:45.588025,LANDSAT_5,TM,TM5,65.763687,156.201859
p013r030/LT50130301988157XXX07/LT50130301988157XXX07_stack.tif,LT50130301988157XXX07,1988-06-05T15:03:24.642088,LANDSAT_5,TM,TM5,29.887085,125.075615
